id	name
EC-01	Colombo
EC-02	Gampaha
EC-03	Kalutara
EC-04	Kandy
EC-05	Matale
EC-06	Nuwara-Eliya
EC-07	Galle
EC-08	Matara
EC-09	Hambantota
EC-10	Jaffna
EC-11	Vanni
EC-12	Batticaloa
EC-13	Digamadulla
EC-14	Trincomalee
EC-15	Kurunegala
EC-16	Puttalam
EC-17	Anuradhapura
EC-18	Polonnaruwa
EC-19	Badulla
EC-20	Moneragala
EC-21	Ratnapura
EC-22	Kegalle
